%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 0.00, 0.00, 190.22, 0.00, 0.000, 0.000, 0.000, 19:17:04.512
1, 0.00, 0.00, -397.51, 0.00, 0.000, 0.000, 0.000, 19:17:04.528
2, 0.00, 0.00, 390.89, 0.00, 0.000, 0.000, 0.000, 19:17:04.528
3, 0.00, 0.00, 473.76, 0.00, 0.000, 0.000, 0.000, 19:17:04.542
4, 0.00, 0.00, -375.27, 0.00, 0.000, 0.000, 0.000, 19:17:04.542
5, 0.00, 0.00, 71.94, 0.00, 0.000, 0.000, 0.000, 19:17:04.543
6, 0.00, 0.00, 655.11, 0.00, 0.000, 0.000, 0.000, 19:17:04.543
7, 0.00, 0.00, -112.57, 0.00, 0.000, 0.000, 0.000, 19:17:04.557
8, 0.00, 0.00, -248.82, 0.00, 0.000, 0.000, 0.000, 19:17:04.557
9, 0.00, 0.00, 575.99, 0.00, 0.000, 0.000, 0.000, 19:17:04.572
10, 0.00, 0.00, 177.91, 0.00, 0.000, 0.000, 0.000, 19:17:04.572
11, 0.00, 0.00, -438.63, 0.00, 0.000, 0.000, 0.000, 19:17:04.572
12, 0.00, 0.00, 303.41, 0.00, 0.000, 0.000, 0.000, 19:17:04.572
13, 0.00, 0.00, 411.08, 0.00, 0.000, 0.000, 0.000, 19:17:04.587
14, 0.00, 0.00, -463.25, 0.00, 0.000, 0.000, 0.000, 19:17:04.587
15, 0.00, 0.00, -97.84, 0.00, 0.000, 0.000, 0.000, 19:17:04.602
16, 0.00, 0.00, 464.65, 0.00, 0.000, 0.000, 0.000, 19:17:04.602
17, 0.00, 0.00, -285.00, 0.00, 0.000, 0.000, 0.000, 19:17:04.603
18, 0.00, 0.00, -418.90, 0.00, 0.000, 0.000, 0.000, 19:17:04.603
19, 0.00, 0.00, 432.39, 0.00, 0.000, 0.000, 0.000, 19:17:04.617
20, 0.00, 0.00, 35.09, 0.00, 0.000, 0.000, 0.000, 19:17:04.617
21, 0.00, 0.00, -567.51, 0.00, 0.000, 0.000, 0.000, 19:17:04.632
22, 0.00, 0.00, 215.49, 0.00, 0.000, 0.000, 0.000, 19:17:04.632
23, 0.00, 0.00, 320.57, 0.00, 0.000, 0.000, 0.000, 19:17:04.633
24, 0.00, 0.00, -500.34, 0.00, 0.000, 0.000, 0.000, 19:17:04.633
25, 0.00, 0.00, -100.18, 0.00, 0.000, 0.000, 0.000, 19:17:04.647
26, 0.00, 0.00, 507.29, 0.00, 0.000, 0.000, 0.000, 19:17:04.647
27, 0.00, 0.00, -245.48, 0.00, 0.000, 0.000, 0.000, 19:17:04.662
28, 0.00, 0.00, -345.68, 0.00, 0.000, 0.000, 0.000, 19:17:04.662
29, 0.00, 0.00, 480.76, 0.00, 0.000, 0.000, 0.000, 19:17:04.662
30, 0.00, 0.00, 78.52, 0.00, 0.000, 0.000, 0.000, 19:17:04.663
31, 0.00, 0.00, -499.39, 0.00, 0.000, 0.000, 0.000, 19:17:04.677
32, 0.00, 0.00, 289.98, 0.00, 0.000, 0.000, 0.000, 19:17:04.677
33, 0.00, 0.00, 394.30, 0.00, 0.000, 0.000, 0.000, 19:17:04.692
34, 0.00, 0.00, -471.00, 0.00, 0.000, 0.000, 0.000, 19:17:04.692
35, 0.00, 0.00, -33.24, 0.00, 0.000, 0.000, 0.000, 19:17:04.692
36, 0.00, 0.00, 562.67, 0.00, 0.000, 0.000, 0.000, 19:17:04.692
37, 0.00, 0.00, -192.46, 0.00, 0.000, 0.000, 0.000, 19:17:04.713
38, 0.00, 0.00, -318.00, 0.00, 0.000, 0.000, 0.000, 19:17:04.714
39, 0.00, 0.00, 494.45, 0.00, 0.000, 0.000, 0.000, 19:17:04.722
40, 0.00, 0.00, 127.45, 0.00, 0.000, 0.000, 0.000, 19:17:04.723
41, 0.00, 0.00, -467.65, 0.00, 0.000, 0.000, 0.000, 19:17:04.723
42, 0.00, 0.00, 304.44, 0.00, 0.000, 0.000, 0.000, 19:17:04.723
43, 0.00, 0.00, 405.69, 0.00, 0.000, 0.000, 0.000, 19:17:04.737
44, 0.00, 0.00, -443.39, 0.00, 0.000, 0.000, 0.000, 19:17:04.737
45, 0.00, 0.00, -30.37, 0.00, 0.000, 0.000, 0.000, 19:17:04.752
46, 0.00, 0.00, 569.58, 0.00, 0.000, 0.000, 0.000, 19:17:04.752
47, 0.00, 0.00, -220.77, 0.00, 0.000, 0.000, 0.000, 19:17:04.752
48, 0.00, 0.00, -320.98, 0.00, 0.000, 0.000, 0.000, 19:17:04.752
49, 0.00, 0.00, 510.03, 0.00, 0.000, 0.000, 0.000, 19:17:04.767
50, 0.00, 0.00, 136.53, 0.00, 0.000, 0.000, 0.000, 19:17:04.767
51, 0.00, 0.00, -470.69, 0.00, 0.000, 0.000, 0.000, 19:17:04.782
52, 0.00, 0.00, 271.05, 0.00, 0.000, 0.000, 0.000, 19:17:04.782
53, 0.00, 0.00, 394.86, 0.00, 0.000, 0.000, 0.000, 19:17:04.782
54, 0.00, 0.00, -409.70, 0.00, 0.000, 0.000, 0.000, 19:17:04.783
55, 0.00, 0.00, -7.35, 0.00, 0.000, 0.000, 0.000, 19:17:04.797
56, 0.00, 0.00, 579.00, 0.00, 0.000, 0.000, 0.000, 19:17:04.797
57, 0.00, 0.00, -174.54, 0.00, 0.000, 0.000, 0.000, 19:17:04.812
58, 0.00, 0.00, -315.66, 0.00, 0.000, 0.000, 0.000, 19:17:04.812
59, 0.00, 0.00, 527.26, 0.00, 0.000, 0.000, 0.000, 19:17:04.812
60, 0.00, 0.00, 124.73, 0.00, 0.000, 0.000, 0.000, 19:17:04.812
61, 0.00, 0.00, -464.91, 0.00, 0.000, 0.000, 0.000, 19:17:04.827
62, 0.00, 0.00, 289.92, 0.00, 0.000, 0.000, 0.000, 19:17:04.827
63, 0.00, 0.00, 402.41, 0.00, 0.000, 0.000, 0.000, 19:17:04.842
64, 0.00, 0.00, -424.39, 0.00, 0.000, 0.000, 0.000, 19:17:04.843
65, 0.00, 0.00, -43.75, 0.00, 0.000, 0.000, 0.000, 19:17:04.843
66, 0.00, 0.00, 559.34, 0.00, 0.000, 0.000, 0.000, 19:17:04.843
