173.6100,29.81,56.0129,13.2683,8.7143,80.3211,1.9683,22770.2857,150.8571,64.4959,Sad
174.1886,62.05,53.9743,12.7146,8.8333,77.7373,1.5901,23548.8571,153.4286,65.6560,Sad
172.2933,77.19,56.3100,6.8224,9.0000,83.8638,21.7200,23473.8333,150.1667,66.2940,Sad
164.4300,35.21,46.9557,4.3202,9.0000,78.9064,4.1909,23554.7143,153.2857,67.2764,Sad
180.3867,64.30,53.7317,7.1721,9.0000,75.4307,3.2928,25373.5000,159.1667,68.6411,Sad
174.5100,33.01,58.8400,1.8808,8.6667,75.4073,2.8633,25524.0000,159.6667,69.5492,Sad
174.7133,72.28,57.6983,10.4445,8.8333,74.1705,1.5503,26687.6667,163.3333,70.7476,Sad
177.4411,63.63,37.3443,14.4423,8.7143,74.4945,2.8498,25356.5714,159.1429,71.5434,Sad
195.0950,69.09,61.5317,3.3826,9.0000,78.4527,1.4351,23466.5000,153.1667,72.8557,Sad
184.4400,54.09,67.2500,4.6973,8.8000,80.1241,1.6690,22208.6000,149.0000,73.6610,Sad
189.9283,60.80,-16.7717,5.7861,8.8333,67.7765,1.6332,21714.3333,147.3333,39.3335,Sad
176.2857,61.69,-4.6229,4.2275,9.0000,81.3889,3.8310,22072.1429,148.4286,39.9173,Sad
185.3186,47.55,-0.1757,4.6079,9.0000,81.2534,2.8829,21716.7143,147.2857,39.7155,Sad
187.2400,56.19,1.7371,5.1048,9.0000,80.6377,5.2835,23238.7143,152.1429,39.6721,Sad
193.7183,89.70,-14.4117,4.2364,9.0000,80.2314,10.4000,20742.5000,143.1667,39.9192,Sad
160.8086,72.99,-2.9829,6.4798,9.0000,82.5397,17.5226,26463.5714,159.8571,41.6724,Sad
182.6383,78.82,3.9600,4.0294,9.1667,76.0547,11.9069,23254.5000,151.1667,39.1977,Sad
156.1057,31.44,-20.1643,3.1307,9.0000,83.6223,12.9413,24103.7143,153.7143,40.1300,Sad
167.6300,19.92,-20.9417,6.9046,8.8333,74.6688,4.6880,24620.6667,156.6667,40.0587,Sad
172.8357,39.11,0.4271,3.4619,9.0000,81.2931,2.5713,22263.1429,149.1429,40.0953,Sad
183.4867,58.64,2.1933,8.4121,9.1667,77.6119,4.6387,23268.0000,152.3333,38.9628,Sad
177.9843,56.84,-9.4243,4.1514,8.8571,82.5162,2.4631,21584.2857,146.8571,40.1522,Sad
175.0786,45.76,-12.0757,3.7588,8.8571,81.3083,3.7297,21859.7143,147.7143,40.1551,Sad
175.6800,69.12,-9.9157,7.9009,9.0000,81.8313,3.4088,21431.4286,146.2857,40.2626,Sad
177.8029,39.22,-12.5586,3.0685,8.8571,82.9851,2.5413,21125.2857,145.2857,40.3656,Sad
174.9186,69.03,-17.8814,3.6310,9.0000,81.7362,3.2854,21387.8571,146.1429,40.8700,Sad
168.8086,45.42,-19.1957,2.3483,8.8750,85.3774,3.8580,20200.0000,142.0000,40.0390,Sad
169.2100,62.95,-21.3420,5.0663,9.0000,81.3639,2.6819,21552.7500,146.7500,40.6569,Sad
139.7020,38.86,-262.8080,7.7545,11.4000,54.1629,2.8130,31089.4000,176.2000,78.7288,Sad
151.1383,109.47,-295.2100,8.5918,10.8333,68.6102,2.4335,31659.5000,177.8333,77.3163,Sad
176.5080,76.93,-305.4680,12.0269,10.0000,65.9994,2.1323,32932.6000,181.4000,77.1548,Sad
161.1283,60.78,-263.1983,24.4551,10.3333,66.6397,3.4559,32413.5000,179.8333,79.7739,Sad
145.9000,56.95,-303.7700,26.7761,12.2000,67.2072,3.2529,32461.3333,180.0000,49.5994,Sad
138.6480,101.32,-315.7000,7.2878,11.3333,67.8509,2.9222,31163.6000,176.4000,67.0325,Sad
153.5300,64.94,-229.2533,19.1588,10.3333,68.7217,4.4186,30964.6667,175.6667,76.5437,Sad
158.7460,89.53,-238.9633,15.4839,10.8000,65.6729,6.9375,31797.2000,177.6000,74.0614,Sad
161.3683,85.65,-276.4400,6.7808,10.6667,71.9769,5.7999,29688.8333,171.8333,82.1657,Sad
146.5717,32.40,-256.3433,9.6031,10.1667,69.1371,1.9104,30238.5000,173.8333,68.8296,Sad
156.3017,60.90,-275.7233,4.0796,11.0000,70.4144,2.0263,28693.0000,169.3333,73.4758,Sad
162.3433,77.45,-304.2850,5.5409,11.6667,71.4362,2.2301,27966.8333,167.1667,76.2328,Sad
143.5350,63.87,-319.4583,8.1656,12.0000,68.9526,1.8614,30585.5000,174.8333,72.1222,Sad
161.9440,99.94,-327.7040,8.9607,11.0000,69.6495,4.4546,30441.4000,174.2000,73.4098,Sad
147.2050,52.52,-256.3400,3.7401,11.0000,68.2522,3.0775,30035.8333,173.1667,77.4396,Sad
183.3833,58.36,-255.7000,8.6163,11.5000,72.9259,2.1607,27410.1667,165.5000,83.5760,Sad
156.0417,100.50,-305.8250,7.7199,11.3333,69.9635,2.5851,29273.3333,171.0000,73.5101,Sad
143.5920,79.70,-280.0840,15.0305,14.0000,73.0175,1.7471,27071.5000,164.5000,58.8811,Sad
16.8357,32.58,-202.2338,11.2170,9.2857,81.1790,13.8781,19572.0000,137.4286,-17.9158,Sad
28.0563,19.66,-189.8371,5.1540,9.2500,85.7811,13.5880,19007.8750,136.1250,-10.8464,Sad
27.1183,29.76,-185.0267,3.6168,9.1667,78.5341,10.6872,25420.0000,158.0000,-10.9391,Sad
21.1325,19.26,-195.7750,7.5463,9.2857,89.9507,14.5745,20669.3750,141.1250,-12.5321,Sad
28.9614,23.19,-186.6871,6.1665,9.2500,86.8464,6.0619,18268.5714,134.8571,-14.1656,Sad
23.0271,21.51,-190.0671,6.5892,9.2857,90.3221,3.5729,17827.4286,133.4286,-14.3825,Sad
21.8288,22.40,-186.9050,5.9618,9.2500,93.1240,3.4763,16467.7500,128.2500,-16.0116,Sad
23.3050,33.18,-204.1113,8.6001,9.0000,94.1962,4.4813,16385.6250,127.8750,-17.5253,Sad
15.0843,18.49,-195.8263,5.0564,9.1429,91.8627,1.9794,16906.5714,130.0000,-17.8349,Sad
15.8500,30.40,-201.2129,5.8391,9.5000,95.4565,4.0333,15964.5000,126.2500,-18.8672,Sad
16.0963,27.95,-194.5656,4.5134,9.1250,96.0776,1.0870,15315.7500,123.7500,-20.9118,Sad
14.5563,6.87,-214.4314,6.4723,8.8750,94.3399,1.8812,16230.1250,127.3750,-21.0506,Sad
13.3938,26.28,-208.1075,6.5593,9.1250,97.0804,1.4739,15348.1250,123.8750,-22.3523,Sad
10.5263,28.69,-197.1438,8.8724,9.1250,95.7617,4.3030,15528.0000,124.5000,-23.5240,Sad
11.6563,11.43,-207.9978,7.2430,9.1250,97.1007,3.5941,15395.0000,124.0000,-25.2687,Sad
9.8044,28.83,-221.4088,8.0159,9.0000,97.2336,1.7909,15436.0000,124.2222,-25.2975,Sad
13.0463,14.28,-207.0100,8.9265,9.0000,97.0007,1.3195,15193.0000,123.2500,-27.0835,Sad
11.4267,18.75,-218.8733,8.7447,9.1667,93.1771,4.1799,16927.2000,130.0000,-28.2587,Sad
198.6100,87.77,71.5371,11.6799,8.8571,68.2683,4.3368,22425.5714,149.5714,89.4183,Tender
194.9157,45.96,65.5986,10.0695,8.8571,84.6224,2.5656,20547.8571,143.2857,90.8471,Tender
199.6857,53.56,73.8171,15.1615,8.6667,82.1538,2.0149,20911.4286,144.5714,92.4364,Tender
201.0286,88.55,76.9843,11.1183,8.7500,86.9951,1.9200,18972.8571,137.7143,93.4512,Tender
205.4543,80.30,62.7257,14.2725,8.8333,81.5880,2.3789,22047.5714,148.4286,95.1824,Tender
207.7786,82.21,89.7900,13.9904,9.0000,85.0846,4.9181,20427.8571,142.7143,96.4704,Tender
199.7917,80.55,81.0514,16.6714,10.0000,82.6294,4.9744,21228.5000,145.5000,97.8842,Tender
221.6071,61.38,91.3033,15.5245,8.8571,78.4468,1.9169,22985.0000,151.5714,99.2826,Tender
208.4486,60.47,68.9129,9.8991,8.8571,80.8235,3.7484,22669.8571,150.4286,100.6663,Tender
216.5400,57.33,81.6567,7.8630,8.8333,75.9168,2.0556,25085.0000,158.3333,102.6088,Tender
224.2700,81.35,83.1600,17.1264,8.8571,80.4584,1.9145,21703.5714,147.2857,103.5549,Tender
223.4771,71.11,89.3843,12.6833,9.0000,84.7287,2.4033,20178.0000,142.0000,105.3629,Tender
216.1271,55.78,91.5771,6.8390,8.6667,80.5028,1.9234,22297.5714,149.2857,107.0033,Tender
224.3114,81.87,93.7600,7.7072,8.7500,87.6780,1.3481,18422.0000,135.7143,107.6851,Tender
227.5557,57.21,93.0800,10.7009,8.8333,81.6271,3.2853,22490.7143,149.8571,109.7710,Tender
210.9700,36.54,83.2500,13.2462,8.8571,77.7198,2.9318,23333.3333,152.6667,111.0521,Tender
219.1200,93.92,99.2243,10.0859,8.7143,83.9435,2.0757,20623.5714,143.5714,112.6038,Tender
221.3067,44.57,91.7817,9.1059,8.6000,83.4153,2.7640,20467.8000,143.0000,113.9574,Tender
157.0514,93.82,2.9100,4.8163,9.0000,70.6285,1.5045,21072.5714,145.1429,33.1143,Tender
152.7550,60.35,-6.7550,8.4844,8.6667,76.6452,3.6998,25437.3333,159.3333,33.2532,Tender
173.8000,68.21,-15.2986,5.3780,9.0000,79.6183,2.8425,22267.7143,149.1429,33.8831,Tender
148.0767,44.34,-19.3917,4.9677,9.0000,77.1503,9.4300,27118.0000,163.6667,34.0387,Tender
152.5071,69.16,-3.6671,6.6939,9.0000,77.4215,10.1361,22948.4286,150.4286,34.0524,Tender
160.0733,51.76,-9.3633,3.0332,8.8333,79.5391,7.2232,24810.8333,156.8333,35.0509,Tender
167.0386,36.97,-3.8186,4.9652,9.0000,76.0334,1.9111,24616.8571,156.8571,36.0944,Tender
170.6500,61.70,14.8700,2.8536,9.0000,78.6601,7.0185,24874.1667,157.1667,36.4047,Tender
167.5917,42.61,-6.5667,5.1644,8.8333,73.8297,1.0163,25550.5000,159.8333,36.4064,Tender
163.3114,45.38,-21.9986,5.5983,9.0000,78.9273,2.5018,23298.2857,152.5714,36.5325,Tender
153.8871,53.31,-9.7886,7.5714,9.1667,80.7799,5.9260,21582.0000,146.5714,36.5768,Tender
163.8250,49.87,-2.9567,4.3212,8.7143,79.2117,2.7135,23638.0000,153.6667,36.8519,Tender
158.2614,58.52,-2.4743,5.5971,9.0000,82.5630,6.6408,20640.1429,143.2857,37.0185,Tender
155.5650,49.57,-16.1433,4.2085,8.8333,76.9341,5.9574,26739.8333,163.1667,37.1097,Tender
156.6829,62.63,-4.0857,3.6819,9.0000,81.8473,5.4343,21609.0000,146.7143,37.2754,Tender
164.5800,32.85,-22.1329,3.5681,9.0000,76.3064,4.6059,24413.7143,156.0000,37.4760,Tender
178.6217,41.23,-7.6300,5.8225,8.8333,80.8127,0.7401,22024.0000,148.4000,36.9277,Tender
145.6783,266.47,-244.0900,30.5606,10.8333,84.6899,64.4527,28376.8333,159.1667,62.3299,Tender
124.8400,11.02,-283.2120,12.2533,11.2000,61.0090,1.8801,38288.0000,195.6000,64.2894,Tender
154.7600,66.71,-287.5050,15.5927,11.3333,64.2840,4.7697,33438.5000,182.5000,68.2772,Tender
104.0520,89.04,-329.4060,30.7407,12.8000,69.2921,4.7936,31807.2000,178.0000,49.2127,Tender
127.3217,74.01,-296.1217,9.8642,9.8333,64.6511,2.4597,34574.8333,185.8333,55.0443,Tender
107.0017,185.55,-344.4983,79.5471,10.5000,71.1530,3.2723,28500.3333,168.6667,17.0373,Tender
162.5560,72.27,-259.1400,17.1614,11.2000,68.0864,2.6233,31436.0000,177.2000,52.7550,Tender
126.8750,96.02,-287.9833,30.0506,11.1667,69.2346,3.5472,29707.1667,172.1667,47.7323,Tender
116.0000,98.40,-306.8817,19.0340,12.3333,67.8132,3.2768,32465.6667,180.0000,47.8229,Tender
143.8333,93.12,-245.5867,7.5913,9.4000,70.4731,3.8789,28747.3333,169.3333,58.0577,Tender
163.9660,68.77,-244.3233,11.2555,11.5000,71.0820,2.8578,28124.0000,167.6000,61.7442,Tender
135.0614,120.57,-285.5183,23.8461,9.8333,71.7073,2.8113,27449.0000,165.5714,53.2631,Tender
146.3950,74.03,-299.0617,27.9826,11.4286,74.3569,2.1976,26100.8333,161.5000,48.3061,Tender
138.1867,92.15,-273.2417,24.1339,13.1667,73.5821,1.6963,26852.8333,163.8333,54.0463,Tender
149.7383,76.28,-310.6767,16.9717,11.8333,75.5145,1.6463,24868.6667,157.6667,59.9827,Tender
132.5750,115.63,-284.6333,30.2748,12.0000,74.3241,2.7687,26275.6667,162.0000,55.9474,Tender
136.4757,77.72,-260.3314,9.6834,10.1667,74.9210,3.1758,25871.2857,160.7143,51.1130,Tender
162.3375,131.68,-298.1925,17.1104,10.7500,70.6981,1.8745,30058.6667,173.3333,54.7273,Tender
-18.1129,12.40,-234.7029,5.3049,9.1429,74.6992,10.9804,20786.1429,143.0000,-53.4531,Tender
-21.8386,15.82,-257.4300,5.7582,9.4286,84.8091,4.4558,19329.1429,138.8571,-54.7062,Tender
381.7829,974.86,93.6914,464.0248,9.4286,104.3306,64.1773,22185.5714,141.8571,123.3290,Tender
-20.5825,14.94,-247.0813,6.0337,9.5000,92.1813,3.7138,16151.0000,127.0000,-58.6418,Tender
-20.5829,17.87,-239.8157,7.3928,9.2857,87.0506,14.6533,20199.0000,139.8571,-59.0470,Tender
-24.3825,14.52,-258.5988,3.7452,8.8750,94.6599,2.3837,16233.6250,127.3750,-60.6383,Tender
-25.6214,15.67,-250.0700,6.1620,9.2857,91.6781,2.4930,17247.0000,131.2857,-61.6114,Tender
-33.5175,21.91,-234.2650,2.7625,8.8750,93.9091,3.2707,16177.8750,127.1250,-63.6431,Tender
-31.5913,16.54,-240.9438,6.7416,9.1250,95.8444,3.6302,15990.6250,126.3750,-64.6432,Tender
-31.1263,7.28,-256.3013,5.5265,9.1250,91.8995,3.5408,17118.5000,130.7500,-66.5145,Tender
-32.8213,22.94,-265.4200,2.7037,9.1250,94.2333,1.6142,16101.3750,126.8750,-66.8173,Tender
-28.8686,41.39,-265.8914,5.7618,9.0000,93.0714,1.9024,16794.7143,129.5714,-68.3074,Tender
-35.0338,22.85,-262.0563,8.1244,9.0000,91.8606,2.9077,17208.8750,131.1250,-69.8327,Tender
-31.6286,12.02,-258.5343,4.5197,9.2857,90.7194,10.6748,20117.8571,140.4286,-71.1308,Tender
-41.6643,18.07,-253.5829,6.6276,8.8571,83.1458,11.9621,21221.7143,144.0000,-73.0496,Tender
-40.9675,22.64,-255.2413,3.1170,9.2857,87.6912,6.9421,17921.2500,133.5000,-74.0553,Tender
-36.1086,52.23,-228.1714,5.7443,9.4286,90.2353,29.7491,22607.8571,146.4286,-75.2249,Tender
-44.5117,13.19,-259.0317,6.2019,9.5000,92.3189,3.4104,16351.4000,127.8000,-76.3021,Tender
231.4843,50.66,86.1917,8.4404,9.1667,66.9423,1.0213,22204.0000,149.0000,133.5638,Tension
229.7271,50.77,99.8014,10.3770,9.0000,81.6439,3.4467,22064.4286,148.4286,134.7937,Tension
258.7443,63.10,100.0929,9.6384,9.0000,80.9292,2.5236,21417.1429,146.2857,136.3864,Tension
242.3414,54.29,93.8157,14.1246,8.7143,82.6158,1.3934,21113.0000,145.2857,137.8145,Tension
238.8100,49.15,89.7429,15.3448,9.1429,87.2790,2.2115,18662.0000,136.5714,140.0849,Tension
254.0286,81.82,104.9057,14.2947,9.1429,87.4606,2.6494,19297.1429,138.8571,141.3860,Tension
237.5413,26.31,102.1263,14.7199,9.0000,85.7686,2.0815,19296.3750,138.8750,143.0465,Tension
244.8386,59.27,94.5657,13.8013,9.1250,88.3745,2.3406,18584.5714,136.2857,144.4132,Tension
252.0671,50.47,99.3157,14.5123,9.1429,90.1550,3.2141,17480.4286,132.1429,146.5390,Tension
236.3463,38.63,107.0913,4.2493,9.1429,86.5463,3.0679,19587.1250,139.8750,147.7789,Tension
262.4329,51.72,121.7757,13.2855,8.8571,84.9054,2.3498,20015.7143,141.4286,149.6477,Tension
247.9014,53.96,116.9329,11.9878,8.7500,85.4164,2.3284,19974.1429,141.2857,151.0490,Tension
243.6057,50.79,109.9229,6.9605,8.8571,84.6348,2.4358,20300.4286,142.4286,152.6771,Tension
262.6871,78.09,113.8271,10.8619,9.1429,86.3157,1.3648,18929.8571,137.5714,154.5897,Tension
270.6214,76.91,119.2029,11.0741,8.8571,82.5918,2.2256,21287.5714,145.8571,155.7733,Tension
273.8057,58.61,104.6386,11.8636,9.0000,85.5119,2.4238,19694.2857,140.2857,157.6859,Tension
261.8029,55.54,127.2986,15.9688,8.8571,81.9102,2.7152,21925.7143,148.0000,158.6234,Tension
265.9983,65.96,123.7533,10.5148,9.2500,81.2711,3.4681,21876.6000,147.8000,161.1553,Tension
183.8983,77.49,-8.0783,5.4742,9.0000,65.6130,2.8267,23434.3333,153.0000,41.9841,Tension
195.4500,35.11,-6.8029,5.1622,8.8571,83.3926,4.1796,20657.0000,143.5714,42.2619,Tension
175.8529,51.82,2.2929,8.6750,8.8571,78.6815,5.2701,22885.0000,151.0000,42.6601,Tension
168.7814,41.18,-4.5500,5.6981,9.0000,79.6172,5.5073,23591.8571,153.2857,42.9237,Tension
171.8729,36.21,-7.7843,3.8927,9.0000,83.7576,2.9549,20103.7143,141.7143,42.7999,Tension
181.4283,37.65,-11.2150,3.0954,9.0000,82.1912,2.0431,22212.6667,149.0000,42.4944,Tension
174.1300,32.40,-5.7800,3.5634,9.0000,82.2008,5.6090,20861.8571,144.1429,42.8127,Tension
169.2614,46.13,-23.7414,5.2555,9.0000,78.9420,3.9362,24572.0000,156.5714,42.7816,Tension
170.6717,33.72,-3.5367,4.1368,9.0000,79.3320,1.7624,21813.6667,147.6667,43.1867,Tension
164.2329,48.81,-29.9186,8.5585,9.0000,79.9984,7.7938,24272.5714,155.1429,42.9307,Tension
175.3571,61.39,4.2471,4.8141,8.8571,82.7506,3.1833,19744.4286,140.4286,42.8575,Tension
173.2443,29.93,-5.7986,3.4698,9.0000,82.5436,4.0834,21657.8571,147.0000,43.0402,Tension
172.9643,54.37,-22.3943,4.2091,9.1429,87.4915,4.4924,19369.0000,139.0000,42.9642,Tension
181.8514,55.05,2.2957,3.5375,8.8571,81.2144,3.7196,21357.1429,146.0000,42.8753,Tension
167.6214,42.14,-4.7486,4.8925,9.0000,87.1032,2.3931,19017.0000,137.8571,43.0955,Tension
176.4714,56.94,-8.9786,4.6060,9.0000,83.7324,3.7028,20730.1429,143.8571,42.9679,Tension
183.7571,42.95,-2.4829,3.8847,8.7143,81.6446,2.5609,22049.2857,148.4286,43.0891,Tension
174.9300,17.73,0.5700,5.1357,9.0000,81.9085,2.4061,21256.7500,145.7500,43.4226,Tension
124.6800,113.64,-309.8740,7.6307,10.4000,53.8297,2.1628,32210.2000,179.4000,46.5316,Tension
115.4000,67.38,-281.5617,7.4578,10.5000,67.8048,4.0117,30250.6667,173.6667,49.2568,Tension
140.8350,72.46,-282.1617,11.1453,11.8333,74.7185,2.0170,26152.0000,161.6667,51.6332,Tension
141.1229,109.09,-281.4343,14.3402,12.0000,75.4708,2.0212,24709.1429,157.1429,54.4057,Tension
